23
0.667573 18.4895
3.79816 16.5233
6.5809 14.8494
10.0593 13.202
13.8856 11.6875
18.4771 10.3059
22.0251 9.37592
25.5731 8.68509
30.9647 7.75513
31.8691 7.43629
34.0257 7.27686
34.791 7.83484
34.0257 8.57881
31.7299 8.97736
28.2515 9.40249
21.886 10.7044
16.0074 12.3252
9.92019 14.6103
5.78086 16.789
2.61549 18.7021
1.29369 19.4461
0.493652 19.3398
0.667573 18.4895
